,URL,Dish,Cuisine,Total Time,Ingredients
123,https://www.vegrecipesofindia.com/jeera-aloo-recipe-jeera-aloo/,Jeera Aloo,North Indian,27 mins,"['Ingredients', 'For Cooking Potatoes', '5 to 6 medium size boiled potatoes (aloo)', '½ teaspoon salt', 'water as required', 'Other Ingredients', '3 tablespoons oil', '2.5 teaspoons cumin seeds (jeera)', '2 to 3 green chilies, finely chopped', '½ teaspoon turmeric powder', '½ teaspoon red chili powder', 'salt as required', '¼ cup chopped coriander leaves (cilantro leaves)', '3 to 4 teaspoons lemon juice or add as per taste']"
124,https://www.vegrecipesofindia.com/poha-idli-recipe-idli-recipes/,Poha Idli (Soft & Fluffy),South Indian,9 hrs 15 mins,"['Ingredients', '1 cup idli dosa rice or parboiled rice or 200 grams idli dosa rice', '1 cup thick poha or 80 grams thick poha (parched rice or aval)', '3 tablespoon whole urad dal (husked whole black gram) or 40 grams whole urad dal (you can also use husked split urad dal),', '¼ teaspoon methi seeds (fenugreek seeds)', '2.5 cups water for soaking', '1 cup water for grinding', '½ teaspoon sugar (optional)', '½ teaspoon rock salt', '1/8 to ¼ teaspoon baking soda (optional)', 'oil for greasing the idli moulds']"
125,https://www.vegrecipesofindia.com/tomato-chutney-recipe/,Tomato Chutney (2 Ways) | Tomato Chutney With Tempering & With Onions,South Indian,30 mins,"['Ingredients', 'Main Ingredients', '2 large tomatoes or 1 cup tightly packed chopped tomatoes or 225 to 250 grams', '½ inch ginger - chopped', '2 to 3 dry red chilies - broken and deseeded', '1 teaspoon urad dal (split and husked black gram)', '4 to 5 black pepper', '2 to 3 cloves', '1 pinch asafoetida (hing) - optional', '2 tablespoon water for grinding - add 1 or 2 tablespoon more if required', '½ tablespoon oil', 'salt as required', 'For Tempering', '½ tablespoon oil', '1 dry red chili - halved and deseeded', '7 to 8 curry leaves', '½ teaspoon mustard seeds', '2 to 3 fenugreek seeds (methi seeds)', '1 pinch asafoetida (hing)']"
126,https://www.vegrecipesofindia.com/masala-tea-powder-dry-masala-chai-powder/,Masala Tea Powder Recipe | Homemade Indian Chai Masala Powder Recipe,Indian,15 mins,"['Ingredients', '4 to 5 pieces of dry ginger (saunth) or ½ cup dry ginger powder', '1.5 whole nutmeg (jaiphal)', '10 grams small cardamom (green cardamoms) or 2 tablespoons green cardamoms', '7 to 8 long cinnamon sticks', '5 grams cloves or about 1 to 1.25 tablespoons', '3 tablespoons fennel seeds (saunf)', '1 teaspoon whole black pepper, optional', '¾ cup chopped lemon grass, optional', '½ cup dry rose petals, optional', '½ cup dry holy basil (dry tulsi leaves), optional']"
127,https://www.vegrecipesofindia.com/sambar-powder-recipe-homemade-sambar-powder/,"Sambar Powder Recipe, How To Make Sambar Powder | Sambar Podi","South Indian, Tamil Nadu",30 mins,"['Ingredients', '½ cup coriander seeds or 40 grams', '2 tablespoon cumin seeds', '16 to 18 dry red chillies', '1.5 teaspoon fenugreek seeds (methi seeds)', '1 tablespoon black pepper', '2 tablespoon chana dal (split husked bengal gram)', '1 tablespoon urad dal (split husked black gram)', '⅓ cup curry leaves', '½ tablespoon mustard seeds', '½ tablespoon asafoetida (hing)', '½ tablespoon turmeric powder']"
128,https://www.vegrecipesofindia.com/soybean-dosa-recipe-flaxseed-soybean-dosa-recipe/,Soybean Dosa,Indian,9 hrs 45 mins,"['Ingredients', '¾ cup soyabean', '2 tablespoon flax seeds', '3 tablespoon rice flour', '1 green chili', '½ inch piece ginger', 'salt as required', 'water as required', 'oil/butter or ghee for frying, for vegan version use oil instead of butter or ghee']"
129,https://www.vegrecipesofindia.com/corn-pulao-recipe-corn-rice/,Corn Pulao | Corn Rice,Indian,35 mins,"['Ingredients', 'Main Ingredients', '1 cup heaped regular rice or basmati rice or 210 to 215 grams rice', '1.5 cups corn kernels', '2 tablespoon oil', '1 medium to large onion, thinly sliced or ½ cup sliced onion', '¼ teaspoon turmeric powder', '¼ teaspoon red chilli powder', '½ teaspoon coriander powder', '2 cups water or add as required', 'salt as required', '2 tablespoon chopped coriander leaves for garnish', 'For The Green Chutney Paste', '¼ cup chopped coriander leaves', '1 tablespoon chopped mint leaves', '½ inch ginger - chopped or ½ teaspoon chopped ginger', '1 or 2 green chilies - chopped', '3 to 4 small garlic - chopped', '1 tablespoon desiccated coconut or fresh coconut', '1 to 2 tablespoon water for grinding', 'Whole Spices', '1 small to medium tej patta (indian bay leaf)', '2 green cardamoms', '2 to 3 cloves', '1 inch cinnamon', '1 small star anise (chakriphool) - optional', '1 or 2 single strands of mace (javitri)', '½ teaspoon cumin seeds', '4 to 5 black peppers', '1 tiny piece of stone flower (patthar ke phool) - optional']"
130,https://www.vegrecipesofindia.com/peanut-chutney/,Peanut Chutney | Groundnut Chutney,Indian,12 mins,"['Ingredients', '¼ cup peanuts (groundnut or shenga)', '¼ cup bengal gram (roasted chana dal)', '1 to 2 green chili or dry red chilies', '¼ inch ginger', '½ tablespoon sesame seeds', '12 to 15 curry leaves', '1 or 2 teaspoon oil', '1 pinch asafoetida (hing)', 'salt as required', 'water as required']"
131,https://www.vegrecipesofindia.com/eggless-gingerbread-cake-recipe/,Gingerbread Cake (Eggless + Vegan),World,50 mins,"['Ingredients', 'Main Ingredients', '1.5 cups organic whole wheat flour', '2 teaspoon ginger paste or grated ginger', '2 tablespoon candied ginger or golden raisins - optional', '¼ teaspoon cinnamon powder', '¼ teaspoon nutmeg powder', '½ teaspoon baking soda', '1 teaspoon baking powder', '¼ cup yogurt (curd - dairy or vegan) + ¼ cup water', '½ cup oil', 'For The Jaggery Syrup', '¾ cup powdered or grated organic jaggery', '½ cup water']"
132,https://www.vegrecipesofindia.com/veg-schezwan-fried-rice-recipe/,Schezwan Fried Rice,Indo Chinese,1 hr 5 mins,"['Ingredients', 'For Cooking Rice', '1.5 cups basmati rice or long grained rice', '6 cups water', '½ teaspoon salt', '2 to 3 drops of oil', 'For Making Schezwan Fried Rice', '2 or 2.5 cups finally chopped vegetables (i used - 1 medium carrot, 8 french beans, ¼ cup finally chopped cabbage, 1 small capsicum/green bell pepper)', '1 or 2 spring onions (scallions) - finely chopped - reserve the greens for garnishing', '1 teaspoon finely chopped celery (optional) - skip if you do not have.', '2 to 3 garlic, finely chopped', '2 tablespoon schezwan sauce or as required', '¼ teaspoon crushed black pepper or as required', '½ teaspoon rice vinegar or apple cider vinegar or regular vinegar', '2 tablespoon sesame oil or any vegetable oil', 'salt as required']"
133,https://www.vegrecipesofindia.com/vendakkai-poriyal-recipe-okra-poriyal/,Vendakkai Poriyal,"South Indian, Tamil Nadu",25 mins,"['Ingredients', '250 grams bhindi (vendakkai or okra or lady finger)', '2 tablespoon sesame oil or any oil', '½ teaspoon mustard seeds', '½ teaspoon urad dal (split and husked black gram)', '8 to 10 curry leaves', '1 to 2 green chilies - chopped or 1 to 2 dry red chilies, broken and deseeded', '1 pinch asafoetida (hing)', '1/8 teaspoon turmeric powder', '2 tablespoon chopped coriander leaves', '(cilantro leaves)', 'salt as required']"
134,https://www.vegrecipesofindia.com/bhindi-fry-recipe-punjabi-bhindi-fry/,Bhindi Fry,"North Indian, Punjabi",30 mins,"['Ingredients', '250 grams bhindi (okra or lady finger)', '3 tablespoon oil', '1 medium onion sliced thinly or 1/3 cup sliced onions', '1 large tomato chopped or ½ cup chopped tomatoes', '2 green chilies - slit', '1 teaspoon ginger-garlic paste or ½ inch ginger + 3 to 4 medium garlic crushed to a paste in mortar-pestle', '¼ teaspoon turmeric powder', '¼ teaspoon red chili powder', '½ teaspoon coriander powder (ground coriander)', '½ teaspoon cumin powder (ground cumin)', '½ teaspoon dry mango powder (amchur)', '¼ teaspoon garam masala powder', '½ teaspoon kasuri methi (dry fenugreek leaves) - crushed', '2 tablespoon chopped coriander leaves', '(cilantro leaves)', 'salt as required']"
135,https://www.vegrecipesofindia.com/moong-dal-dhokla-recipe/,Moong Dal Dhokla,Gujarati,6 hrs 25 mins,"['Ingredients', 'For Dal Dhokla', '1 cup whole moong beans (whole green gram)', '1 tablespoon ginger-green chilli paste', '½ cup water or as required for grinding moong beans', '1 tablespoon coriander leaves, chopped', '1 tablespoon oil', '1 tablespoon lemon juice', 'salt as required', '1 teaspoon fruit salt or eno', 'For Tempering', '1 to 2 tablespoon oil', '½ teaspoon mustard seeds', '½ teaspoon cumin seeds', '1 pinch asafoetida (hing)', '1 teaspoon roasted sesame seeds', '1 sprig curry leaves', '2 tablespoon water', 'For Garnishing', '¼ cup coriander leaves, finely chopped', '¼ cup grated coconut - optional']"
136,https://www.vegrecipesofindia.com/aloo-tikki-aloo-pattice-recipe-made-from-leftover-potatoes/,Aloo Tikki (Crispy & North Indian Style),"Indian, North Indian",40 mins,"['Ingredients', 'For Cooking Potatoes And Green Peas', '500 grams potatoes or 4 to 5 large potatoes', '½ cup green peas 100 grams - fresh or frozen', '2.5 cups water', 'Other Ingredients For Stuffing', '¼ teaspoon red chilli powder or cayenne pepper', '½ teaspoon coriander powder (ground coriander)', '½ teaspoon fennel powder (ground fennel seeds) - optional', '½ teaspoon dry mango powder or ¼ to ½ teaspoon lemon juice', '2 teaspoon finely chopped ginger or or 1.5 to 2 inches, ginger or ¼ teaspoon ground ginger powder - can reduce the quantity of chopped ginger', '1 teaspoon finely chopped green chillies or 1 to 2 green chillies, finely chopped', '2  tablespoons finely chopped coriander leaves (cilantro)', '2 pinches black salt', 'salt as required', 'Ingredients For Potato Mixture', '½ teaspoon red chilli powder or cayenne pepper', '½ teaspoon garam masala powder or curry powder', '1 teaspoon coriander powder (ground coriander)', '1 teaspoon dry mango powder or ½ to 1 teaspoon lemon juice', '½ teaspoon cumin powder (ground cumin) - optional', '½ teaspoon black salt', 'salt as required', '¼ cup bread crumbs or add as required ', '¼ cup arrow root flour or add as required ', '2 tablespoons chopped coriander leaves (cilantro)', '4 to 5 tablespoons oil for frying the tikki or as required']"
137,https://www.vegrecipesofindia.com/mushroom-manchurian-dry-mushroom-manchurian/,Mushroom Manchurian,Indo Chinese,45 mins,"['Ingredients', 'For The Batter', '½ cup all purpose flour', '3 tablespoons cornflour (corn starch)', '1 teaspoon ginger-garlic paste', '½ teaspoon black pepper powder or freshly crushed black pepper', '1 teaspoon soya sauce', '⅓ cup water or add as required', 'salt & sugar as required', 'For Mushroom Manchurian', '200-250 grams white button mushrooms', '3 to 4 small spring onions, finely chopped - reserve the greens for garnish', '2 to 3 green chilies, finely chopped', '2 teaspoon finely chopped garlic', '2 teaspoon finely chopped ginger', '1 teaspoon finely chopped celery, optional', '1/2 teaspoon black pepper powder or crushed black pepper', '1 tablespoon soy sauce', '1 medium size green or yellow bell pepper, sliced, diced or chopped', 'salt as required']"
138,https://www.vegrecipesofindia.com/palak-biryani-easy-biryani-recipe/,Palak Biryani,Indian,50 mins,"['Ingredients', 'Main Ingredients', '2 cups basmati rice, soaked for 30 minutes', '1 large onion, sliced', '1 teaspoon ginger-garlic paste', '1 medium size tomato, chopped', '4 or 4.5 cups of water', '3 tablespoon oil or ghee', 'some fried cashews for garnishing (optional)', 'salt as required', 'Whole Spices', '1 inch cinnamon', '1 small star anise (chakriphool)', '2 green cardamoms', '1 or 2 black cardamoms', '2 to 3 cloves', '1 bay leaf tej patta', '1 pinch mace (jayitri or javitri)', 'Dry Spice Powders', '¼ teaspoon red chili powder', '¼ teaspoon garam masala powder', '¼ teaspoon turmeric powder', '½ teaspoon cumin', '1 teaspoon fennel powder', '1 teaspoon coriander powder', '1 pinch asafoetida (hing) - optional', 'For Making Palak Puree', '1 medium bunch of spinach', '½ cup mint leaves', '½ cup coriander leaves', '1 or 2 green chilies', '5 to 6 almonds']"
139,https://www.vegrecipesofindia.com/bharli-vangi-recipe-bharli-vangi/,Bharli Vangi Recipe | Stuffed Brinjal,Maharashtrian,1 hr 5 mins,"['Ingredients', '500 grams baby brinjals (baingan or eggplant or vangi)', '½ cup peanuts', '2 tablespoon sesame seeds', '1 cup dessicated coconut', '4 to 5 garlic cloves, chopped', '½ inch ginger, chopped', '1 large onion, chopped', '1 tomato chopped,', '½ teaspoon turmeric powder', '½ teaspoon red chili powder', '¼ teaspoon garam masala powder or goda masala powder', '½ teaspoon coriander powder (ground coriander)', '½ teaspoon cumin seeds powder', '1 pinch asafoetida (hing) - optional', '2 to 4 tablespoon oil', '2 cups water', 'salt as required']"
140,https://www.vegrecipesofindia.com/basic-tomato-pizza-sauce-recipe/,Best Homemade Pizza Sauce,"Italian, World",15 mins,"['Ingredients', 'For The Pizza Sauce', '3 medium to large tomatoes, pureed - yields approx 1.5 to 2 cups of tomato puree', '4 to 5 garlic cloves, finely chopped', '1 to 1.5 tablespoon chopped fresh basil leaves', '1 to 1.5 teaspoon dry oregano or 1 to 1.5 tablespoon chopped fresh oregano', '3 tablespoon olive oil', 'salt as required', 'black pepper powder as required']"
141,https://www.vegrecipesofindia.com/kulcha/,Kulcha Recipe,North Indian,2 hrs 45 mins,"['Ingredients', '2.5 cups all purpose flour (maida)', '4 tablespoon yogurt (dahi or curd). or 3 tablespoon yogurt + 1 tablespoon milk. i used cashew curd', '½ teaspoon baking powder', '¼ teaspoon baking soda', 'approx ¾ cup water for kneading - add more if required', '2 to 2.5 teaspoon sugar', '¾ teaspoon salt or as required', '2.5 tablespoon oil or ghee', 'some oil or ghee or butter for frying', 'extra flour for dusting', 'a few nigella seeds (kalonji)']"
142,https://www.vegrecipesofindia.com/aloo-methi-recipe-dry-aloo-methi-recipe/,Aloo Methi,North Indian,50 mins,"['Ingredients', '3.5 to 4 cups tightly packed methi leaves (fenugreek leaves), chopped', '250 grams potatoes or about 3 to 4 medium size potatoes or 12 to 15 baby potatoes', '1 to 2 green chilies , chopped or ¼ to ½ teaspoon red chili powder', '1.5 to 2 tablespoons butter or mustard oil or any vegetable oil', '1 pinch asafoetida (hing)', 'rock salt or regular salt as required']"
143,https://www.vegrecipesofindia.com/bombay-toast-sandwich/,Bombay Masala Toast Sandwich,"Indian, Indian Street Food",50 mins,"['Ingredients', 'For Green Chutney', '1 cup tightly packed coriander leaves or ½ cup each of mint leaves and coriander leaves', '½ teaspoon chaat masala powder', '1 to 2 green chilies, i added 3 as we like spicy chutney for sandwiches', 'salt as required', '1 to 2 teaspoons water for grinding, optional', 'For Potato Masala Stuffing', '3 to 4 medium potatoes or 1.5 cups mashed potatoes', '½ tablespoon oil', '½ teaspoon mustard seeds', '½ teaspoon cumin seeds', '1 or 2 green chilies , finely chopped', '8 to 10 curry leaves , kept whole or chopped', '¼ teaspoon turmeric powder', '1 pinch of asafoetida (hing)', '⅓ cup chopped coriander leaves (dhania patta) - you can add 1/4 cup too. i prefer to add more', 'salt as required', 'Other Ingredients', '10 to 12 slices bread - white, brown, whole wheat or multi grain bread', '1 medium onion, peeled, rinsed and thinly sliced', '1 medium tomato, rinsed and thinly sliced', '1 small capsicum, rinsed and thinly sliced (optional)', 'butter as required', 'chaat masala or sandwich masala as required', 'roasted cumin powder as required optional', 'black salt or rock salt or regular salt as required']"
144,https://www.vegrecipesofindia.com/aloo-tikki-burger/,Aloo Tikki Burger,North Indian,40 mins,"['Ingredients', 'For Potato Tikki', '2 medium sized potatoes', '¼ teaspoon red chili powder', '½ teaspoon coriander powder', '(ground coriander)', '½ teaspoon cumin powder', '1 teaspoon chaat masala', '1.5 tablespoon rice flour or corn flour (corn starch)', '1 or 2 tablespoon oil for frying the potato patties', 'black salt or rock salt (sendha namak) as required', 'Buns & The Toppings', '5 to 6 burger buns', '1 small tomato - thinly sliced', '1 small onion - thinly sliced', '4 to 5 lettuce leaves, chopped if large - or kept whole if small', 'chaat masala as required', 'coriander chutney as required', 'tamarind dates chutney as required', 'chaat masala as required', 'some butter for applying on the buns - optional (dairy or vegan)']"
145,https://www.vegrecipesofindia.com/til-ladoo-recipe-sesame-seeds-laddu/,Til Ke Laddu,Maharashtrian,20 mins,"['Ingredients', '⅓ cup sesame seeds or 50 grams sesame seeds (til)', '¼ cup peanuts', '¼ cup desiccated coconut', '½ cup heaped powdered jaggery or grated jaggery or 100 grams jaggery', '3 tablespoon water', '¼ teaspoon cardamom powder', 'some oil for greasing the palms']"
146,https://www.vegrecipesofindia.com/aloo-poori-punjabi-aloo-poori/,Aloo Puri,"North Indian, Punjabi",1 hr 15 mins,"['Ingredients', 'For The Aloo Sabzi', '2 tablespoons oil', '1 teaspoon carom seeds (ajwain)', '⅓ cup chopped onions or 50 grams onion or 1 medium-sized onion, chopped', '2 teaspoons finely chopped ginger or 1 inch ginger, finely chopped', '1 teaspoon finely chopped garlic or 3 to 4 small to medium garlic cloves, finely chopped (optional)', '1 or 2 green chillies - chopped or sliced (optional)', '1 heaped cup chopped tomatoes or 200 grams tomatoes or 2 medium to large tomatoes', '2 heaped cups diced potatoes or 350 grams or 5 medium-sized potatoes, peeled and diced', '½ teaspoon turmeric powder', '1 teaspoon red chilli powder', '½ teaspoon garam masala powder', '1 pinch asafoetida (hing)', '½ to 1 teaspoon dry mango powder (amchur)', '2 cups water', '1 to 2 tablespoons coriander leaves - for garnish', 'For The Poori: (Makes 15-18 Pooris)', '2.5 to 3 cups whole wheat flour', '1 teaspoon oil', 'water to knead the flour - as required', 'oil for frying - as required']"
147,https://www.vegrecipesofindia.com/chilli-baby-corn/,Chilli Baby Corn,"Indian, Indo Chinese",45 mins,"['Ingredients', 'Main Ingredients', '12 to 15 baby corn', '½ inch ginger - finely chopped', '2 to 3 green chilies - slit', '3 to 4 garlic - finely chopped', '½ cup finely chopped onion or spring onions', '1 small capsicum - thinly sliced (green bell pepper)', '1 teaspoon soy sauce or as required', '½ teaspoon apple cider or white vinegar (optional)', '1 teaspoon chopped celery', '2 tablespoon water', '1 teaspoon corn starch (corn flour) to be sprinkled from above', 'salt as required', 'black pepper powder as required', 'sugar as required', '2 to 3 teaspoon oil for frying the baby corn', '1 tablespoon oil for the sauce', 'For Batter', '2 to 3 tablespoon all purpose flour', '2 to 3 tablespoon cornstarch (cornflour)', 'water as required to make a thick paste', 'salt and pepper as required']"
148,https://www.vegrecipesofindia.com/masala-vada-recipe-masala-vadai/,Dal Vada (2 Ways) | Masala Vada | Paruppu Vadai,"South Indian, Tamil Nadu",2 hrs 35 mins,"['Ingredients', 'For Soaking Chana Dal', '120 grams chana dal or ½ cup chana dal (husked and split bengal gram)', '1 cup water for soaking', 'Other Ingredients For Paruppu Vadai', '1 medium onion or 60 grams onions or 1/3 cup chopped onion', '½ inch ginger finely chopped, optional', '1 or 2 green chilies, chopped', '1 sprig curry leaves or 8 to 10 curry leaves', '2 tablespoon chopped coriander leaves', '½ teaspoon rock salt or add as per taste', 'oil for deep frying']"
149,https://www.vegrecipesofindia.com/fruit-chaat-recipe-fruit-chaat/,Fruit Chaat,Indian,25 mins,"['Ingredients', '2 banana, peeled & chopped', '1 large mango, peeled & cubed', '1 large apple, cubed', '2 sweet potatoes, boiled, peeled & cubed', '1 large potato boiled, peeled and cubed or fried', '1 teaspoon lemon juice', '1 teaspoon chaat masala', '1 teaspoon roasted cumin powder', '1 teaspoon chili powder', '½ teaspoon black salt or add as required']"
150,https://www.vegrecipesofindia.com/aloo-baingan-recipe-aloo-baingan/,"Aloo Baingan Recipe, How To Make Aloo Baingan Ki Sabzi | Baingan Sabji",Punjabi,45 mins,"['Ingredients', '1 kg small baingan (eggplants or brinjals)', '5 to 6 potatoes (aloo)', '2 teaspoon red chilli powder (lal mirch powder)', '1 teaspoon turmeric powder (haldi)', '2 teaspoon dried mango powder (amchur powder)', '2 teaspoon garam masala powder', '3 tablespoon mustard oil or vegetable oil', 'salt or black salt']"
151,https://www.vegrecipesofindia.com/how-to-make-coconut-milk/,"Coconut Milk Recipe, How To Make Coconut Milk",South Indian,25 mins,"['Ingredients', '2.5 cups grated fresh coconut or unsweetened shredded coconut - see notes below', '3 to 4 cups water at room temperature']"
152,https://www.vegrecipesofindia.com/cooked-rice-idli/,Cooked Rice Idli,South Indian,9 hrs 12 mins,"['Ingredients', '1 cup cooked or steamed rice', '1 cup idli rava (cream of rice)', '½ cup urad dal (split husked black gram)', '8 to 10 tablespoon strained urad dal water for grinding', 'rock salt as required', 'oil for greasing the idli moulds']"
153,https://www.vegrecipesofindia.com/pudina-paratha-recipe-mint-paratha/,Pudina Paratha,North Indian,1 hr 5 mins,"['Ingredients', 'For Kneading Dough', '½ cup tightly packed fresh mint leaves or 17 to 18 grams fresh mint leaves', '2 cups whole wheat flour or 240 grams', '2 teaspoon oil or ghee or butter', '½ to 1 teaspoon salt or add as per taste', '⅔ cup water or add as required', 'Spice Mix For Pudina Paratha', '½ cup tightly packed fresh mint leaves or 17 to 18 grams fresh mint leaves or 1 tablespoon dry mint leaves', '1 teaspoon cumin seeds', '½ teaspoon fennel seeds', '1 dry red chili - broken and seeds removed (optional)', '1 tablespoon chaat masala', 'For Roasting Paratha', 'oil or ghee as required']"
154,https://www.vegrecipesofindia.com/aloo-gobi-matar-recipe/,Aloo Gobi Matar,North Indian,45 mins,"['Ingredients', 'For Curry', '2 cup cauliflower florets', '2 cups potatoes, peeled and chopped', '1 or 1.5 cups peas, fresh or frozen', '2 small tej patta or 1 large tej patta (indian bay leaf)', '1 or 2 green chilies, slit', '½ teaspoon cumin seeds', '¼ cup chopped onion', '½ teaspoon turmeric powder', '½ teaspoon red chili powder', '½ teaspoon garam masala powder', '1 teaspoon coriander powder (ground coriander)', '1 teaspoon dry fenugreek leaves, crushed (kasuri methi)', '2 tablespoon oil', 'few coriander leaves for garnishing (cilantro leaves)', 'salt as required', 'For The Masala Paste', '½ cup chopped onion', '3 medium size tomatoes, chopped', '½ inch ginger', '3 to 4 garlic']"
155,https://www.vegrecipesofindia.com/oats-upma-recipe/,Oats Upma – Healthy Vegetable Oats Upma,South Indian,30 mins,"['Ingredients', 'For Roasting Oats', '1 cup quick cooking oats or 100 grams', '½ teaspoon oil', 'Other Ingredients', '¼ cup tightly packed finely chopped onion', '¼ cup finely chopped carrots', '¼ cup finely chopped french beans', '¼ cup green peas - fresh or frozen', '7 to 8 curry leaves', '1 teaspoon mustard seeds', '1 teaspoon cumin seeds', '1 teaspoon chana dal (split and husked bengal gram)', '1 teaspoon urad dal (optional)', '8 to 10 cashews or peanuts', '½ teaspoon ginger - finely chopped', '1 or 2 green chilies - chopped', '1 to 2 tablespoon chopped coriander leaves', '(cilantro leaves)', '1.25 cups water', '1 to 1.5 tablespoon ghee (clarified butter) or oil', 'salt as required']"
156,https://www.vegrecipesofindia.com/jalebi-recipe-how-to-make-jalebi/,Jalebi Recipe,North Indian,15 hrs 45 mins,"['Ingredients', 'For Making Jalebi Batter', '1 cup all purpose flour or 125 grams', '2 tablespoon besan (gram flour)', '⅛ teaspoon turmeric powder', '1 pinch baking soda or ¼ teaspoon baking powder', '1 cup water or 250 ml water', '1 to 2 tablespoon all purpose flour to be added later after the batter has fermented', 'For Sugar Syrup', '1 cup sugar or 150 grams sugar', '½ cup water or 125 ml water', '¼ teaspoon saffron strands', 'oil for deep frying (you can also use ghee for frying)']"
157,https://www.vegrecipesofindia.com/namak-paare-recipe/,Namak Para | Punjabi Namak Pare,Indian,1 hr 5 mins,"['Ingredients', '1 cup atta (wheat flour flour)', '1 cup maida (white flour or all purpose flour)', '1 teaspoon ajwain (carom seeds)', '1 teaspoon crushed black pepper - optional', '1 teaspoon cumin seeds - optional', '¼ teaspoon baking soda', '2 to 3 tablespoon oil or ghee - i used sunflower oil', '½ to ¾ cup water', 'salt to taste', 'oil for frying']"
158,https://www.vegrecipesofindia.com/pav-recipe-in-pressure-cooker/,Pressure Cooker Ladi Pav (Without Oven),Indian,2 hrs 5 mins,"['Ingredients', 'For The Initial Mixing', '1.5 teaspoon instant yeast or 2 to 2.25 teaspoon active dry yeast or 4.5 teaspoon fresh yeast', '1 cup warm water or 250 ml warm water', '2 teaspoon sugar', '½ cup all purpose flour or 62.5 grams all-purpose flour', 'To Be Added Later', '2.5 cups whole wheat flour or 300 grams whole wheat flour', '2 tablespoon oil, you can also use butter', '1 teaspoon rock salt or add as required', 'some oil for greasing the pan, you can also use butter']"
159,https://www.vegrecipesofindia.com/aloo-tikki-burger/,Aloo Tikki Burger,North Indian,40 mins,"['Ingredients', 'For Potato Tikki', '2 medium sized potatoes', '¼ teaspoon red chili powder', '½ teaspoon coriander powder', '(ground coriander)', '½ teaspoon cumin powder', '1 teaspoon chaat masala', '1.5 tablespoon rice flour or corn flour (corn starch)', '1 or 2 tablespoon oil for frying the potato patties', 'black salt or rock salt (sendha namak) as required', 'Buns & The Toppings', '5 to 6 burger buns', '1 small tomato - thinly sliced', '1 small onion - thinly sliced', '4 to 5 lettuce leaves, chopped if large - or kept whole if small', 'chaat masala as required', 'coriander chutney as required', 'tamarind dates chutney as required', 'chaat masala as required', 'some butter for applying on the buns - optional (dairy or vegan)']"
160,https://www.vegrecipesofindia.com/whole-wheat-sandwich-bread-recipe/,Sandwich Bread (100% Whole Wheat Flour),World,2 hrs 35 mins,"['Ingredients', 'For Sponge', '1 cup warm water, 250 ml or add as required', '½ teaspoon instant yeast or ¾ teaspoon dry active yeast or ½ tablespoon fresh yeast', '1 tablespoon sugar', '1.5 cups whole wheat flour , 180 grams', 'To Be Added Later', '1.5 cups whole wheat flour , 180 grams', '2 tablespoons oil - i added sunflower oil', '1 teaspoon salt or add as required', '1 tablespoon lemon juice, can also add vinegar or buttermilk or curd']"
161,https://www.vegrecipesofindia.com/til-ladoo-recipe-sesame-seeds-laddu/,Til Ke Laddu,Maharashtrian,20 mins,"['Ingredients', '⅓ cup sesame seeds or 50 grams sesame seeds (til)', '¼ cup peanuts', '¼ cup desiccated coconut', '½ cup heaped powdered jaggery or grated jaggery or 100 grams jaggery', '3 tablespoon water', '¼ teaspoon cardamom powder', 'some oil for greasing the palms']"
162,https://www.vegrecipesofindia.com/veg-chow-mein-noodles-recipe/,Chow Mein | Street Style Veg Chowmein Recipe,Indo Chinese,50 mins,"['Ingredients', 'For Cooking Noodles', '150 to 200 grams plain or whole wheat noodles or flat noodles, about 5.5 to 7 lb noodles', '5 to 6 cups water or 1.25 to 1.5 litres water', '¼ teaspoon salt', '½ teaspoon sesame oil or any other oil', 'Other Ingredients', '¾ to 1 cup sliced button mushrooms', '¾ cup grated or shredded carrots', '¾ cup shredded cabbage, green or purple cabbage', '¼ to ⅓ cup finely chopped french beans', '⅓ cup finely chopped onions or 1 small to medium onion or 1 medium spring onion, finely chopped (reserve the spring onions for garnish)', '¼ cup thinly sliced capsicum (bell pepper) or about 1 small to medium bell pepper, green or yellow or red', '¼ cup sprouts optional', '⅓ to ½ cup tofu cubes optional', '1 teaspoon finely chopped ginger', '1 teaspoon finely chopped garlic', '1 teaspoon finely chopped celery, optional', '2 to 3 teaspoons green chilies, finely chopped (skip if making for small kids) or add ¾ to 1 teaspoon chili sauce', '3 teaspoons soy sauce or add as required', '1 tablespoon tomato ketchup or add as required, optional', '½ teaspoon black pepper or white pepper powder, add as required', '2 teaspoons corn flour + 2 tablespoons water (corn flour is optional and can be skipped)', '½ teaspoon rice vinegar or regular vinegar', '2.5 to 3 tablespoons sesame oil or any other oil', 'salt as required, add in moderation as soy sauce already has a lot of salt']"
163,https://www.vegrecipesofindia.com/matar-pulao-peas-pulao-recipe/,Peas Pulao | Matar Pulao (Easy One Pot),"Indian, Punjabi",25 mins,"['Ingredients', 'Main Ingredients', '1 cup heaped basmati rice', '¾ cup matar (peas) - preferably fresh or frozen', '½ cup thinly sliced onion', '2 to 3 tablespoon oil or ghee', '1.75 cups water for pressure cooking or 2 to 2.5 cups water for cooking in a pot', 'salt as required', 'Whole Spices', '1 teaspoon cumin seeds', '1 inch cinnamon', '1 black cardamom', '1 or 2 green cardamom', '2 to 3 cloves', '1 or 2 single strands of mace', '1 medium bay leaf (indian bay leaf) - optional']"
