,URL,Dish,Cuisine,Total Time,Ingredients
123,https://www.vegrecipesofindia.com/gajar-ka-halwa-recipe-condensed-milk-quick-gajar-ka-halwa-recipe/,Condensed Milk Carrot Halwa (With Milkmaid),"Indian, North Indian",55 mins,"['Ingredients', '1.5 kg carrots - approx 9 cups tightly packed grated carrots', '6 tablespoon ghee (clarified butter)', '8 to 9 green cardamoms - powdered in a mortar-pestle', '1 tin sweetened condensed milk - i used nestle milkmaid 400 grams', 'sugar as required - (optional)', '⅓ cup cashews', '⅓ cup golden raisins']"
124,https://www.vegrecipesofindia.com/kothimbir-vadi-maharashtrian-kothimbir-vadi/,Kothimbir Vadi,Maharashtrian,35 mins,"['Ingredients', 'For Roasting Peanuts', '¼ cup peanuts', 'For Ground Paste', '1 teaspoon ginger', '1 teaspoon garlic', '2 green chilies or 2 teaspoons green chilies', '1 to 2 tablespoon water for grinding', 'Other Ingredients For Kothimbir Vadi', '2 cups coriander leaves - finely chopped', '¼ teaspoon turmeric powder', '¼ teaspoon red chili powder or cayenne pepper', '½ teaspoon coriander powder (ground coriander)', '½ teaspoon cumin powder (ground cumin)', '1 pinch asafoetida (hing) - optional', '1 tablespoon white sesame seeds', '1 cup besan (gram flour or chickpea flour)', '½ teaspoon sugar - optional', 'salt as required', '½ cup water for batter', 'For Steaming', '1 to 1.5 cups water', 'For Frying:', '3 tablespoons oil']"
125,https://www.vegrecipesofindia.com/mushroom-matar-makhani-recipe/,One Pot Mushroom Matar Makhani,"North Indian, Punjabi",1 hr 30 mins,"['Ingredients', '200 to 250 grams mushrooms', '1 cup peas', '2 large ripe red tomatoes', '1 medium onion', '12 to 15 whole cashews', '1 inch ginger', '3 to 4 garlic', '½ inch ginger, julienned', '1 green chili, slit', '¼ teaspoon turmeric powder', '½ teaspoon deghi mirch or kashmiri red chili powder or ¼ teaspoon red chili powder', '½ teaspoon coriander powder (ground coriander)', '¼ teaspoon garam masala powder', '½ teaspoon kasuri methi, crushed (dry fenugreek leaves)', '1 tej patta (indian bay leaf)', '1 to 2 tablespoon low fat cream', '1.5 cups water', '1 teaspoon regular sugar or organic unrefined cane sugar or as required', '2 tablespoon oil', '1 tablespoon butter', 'salt as required']"
126,https://www.vegrecipesofindia.com/bajra-roti-bajra-bhakri/,Bajra Roti | Bajra Bhakri,Indian,50 mins,"['Ingredients', '2 to 2.5 cups bajra flour (millet flour)', '1 teaspoon oil or ghee (clarified butter)', 'water as required', 'salt as required', 'some bajra flour or whole wheat flour for dusting', 'sunflower oil or ghee for applying on the roti or for frying them']"
127,https://www.vegrecipesofindia.com/mix-veg-recipe-indian/,Healthy Mix Veg Recipe | Easy One Pot Vegetable Curry,North Indian,50 mins,"['Ingredients', '3 tablespoons oil', '1 teaspoon cumin seeds', '1 medium sized onion, chopped finely or ½ cup finely chopped onions', '1 teaspoon ginger-garlic paste', '2 medium to large tomatoes, chopped finely or 1 cup tightly packed finely chopped tomatoes', '½ teaspoon turmeric powder', '½ teaspoon kashmiri chilli powder or deghi mirch, add more for a spicy gravy', '2 teaspoons coriander powder (ground coriander)', '½ teaspoon garam masala powder', '1 green chili, chopped finely', '2 cups chopped mix vegetables - cauliflower, carrots, potatoes, french beans, capsicum', '½ cup green peas , fresh or frozen', '1.5 cups water or add as required', 'salt as per taste', '2 tablespoons cream or malai or 3 tablespoons milk', '8 to 10 paneer cubes, optional', '3 tablespoons chopped coriander leaves,']"
128,https://www.vegrecipesofindia.com/sun-dried-potato-chips/,Sun Dried Potato Chips,Indian,1 d 5 mins,"['Ingredients', 'Ingredients', 'potatoes as much as you want', 'water', 'salt', 'Equipments', 'mandoline or slicer', 'a plastic sheet or a clean cotton napkin', 'a large tray', 'Ingredients For Frying', 'oil for deep or shallow frying', 'salt or black salt', 'red chili powder or cayenne pepper']"
129,https://www.vegrecipesofindia.com/corn-cutlet-recipe/,Corn Cutlet Recipe | Corn Patties Recipe | Corn Tikki | How To Make Corn Cutlet,Indian,50 mins,"['Ingredients', 'For Corn Cutlet Stuffing', '1 medium corn cob, steamed', '½ teaspoon red chili powder or 1 to 2 green chilies, chopped (you can also add both, about 1 green chili and ¼ teaspoon red chili powder)', '½ teaspoon chaat masala', '4 teaspoon coriander leaves (dhania patta), chopped', '1 teaspoon ginger (adrak), finely chopped', '1 teaspoon lime juice', 'salt as required', 'For The Outer Cover Of Corn Cutlet', '3 medium potatoes or 2 large potatoes, steamed or boiled', '1 to 1.5 tablespoon rice flour or corn starch or arrow root flour or gram flour or bread pulp', '¼ teaspoon red chili powder (lal mirch powder)', '¼ teaspoon cumin powder (jeera powder)', '¼ teaspoon coriander powder (dhania powder)', 'salt as required', 'Other Ingredients', 'oil for shallow frying or pan frying']"
130,https://www.vegrecipesofindia.com/rajasthani-kadhi-recipe-kadhi-recipes/,Rajasthani Kadhi,"Indian, Rajasthani",10 mins,"['Ingredients', 'For Kadhi Mixture', '1 cup sour full fat curd (khatta dahi or yogurt)', '2 cups water', '3 to 4 tablespoons besan (gram flour)', '½ teaspoon turmeric powder', 'salt as required', 'For Tempering', '2 tablespoons oil or 2 tablespoons ghee', '½ teaspoon mustard seeds', '¼ teaspoon fenugreek seeds (methi dana)', '½ teaspoon cumin seeds', '1 small to medium tej patta (indian bay leaf)', 'a generous pinch of asafoetida (hing)', '½ teaspoon red chili powder', '2 dry red chilies - kept whole or halved and seeds removed']"
131,https://www.vegrecipesofindia.com/paneer-do-pyaza-recipe/,Paneer Do Pyaza,"Mughlai, North Indian",1 hr 10 mins,"['Ingredients', 'Main Ingredients', '250 grams paneer (cottage cheese)', '2 medium sized onions for blanching and sauteing or 75 to 80 grams onions, you can also add 5 to 6 button onions or small pearl onions', '2 medium sized onions, finely chopped or 75 to 80 grams onions, or about ½ to 2/3 cup finely chopped onions', '2 medium tomatoes or 75 to 80 grams tomatoes', '½ inch ginger + 2 small garlic cloves, made into a paste in a mortar-pestle or ½ teaspoon ginger garlic paste', '¼ teaspoon turmeric powder (ground turmeric)', '½ teaspoon coriander powder (ground coriander)', '½ teaspoon cumin powder (ground cumin)', '¼ teaspoon black pepper powder', '¼ teaspoon garam masala powder', '2 pinches nutmeg powder', '3 tablespoon low fat cream, 25% to 35% fat', '1 teaspoon butter for sauteing the blanched onions', '1.5 tablespoon oil for the remaining gravy', 'salt as required', 'Whole Spices', '1 inch cinnamon', '3 green cardamoms', '2 to 3 cloves', '1 single strand of mace', '1 medium tej patta or 2 small tej patta (indian bay leaf)', '2 to 3 dry red chilies', 'For Garnish', '1 teaspoon ginger julienne, optional', '½ to 1 tablespoon chopped coriander leaves (cilantro leaves)', '1 to 2 teaspoon grated paneer (cottage cheese)']"
132,https://www.vegrecipesofindia.com/vegetable-curry-recipe-goan-vegetable-curry/,Famous Goan Curry With Mixed Vegetables,Goan,55 mins,"['Ingredients', 'For The Masala Paste', '1 cup grated fresh coconut', '3 to 4 garlic cloves, roughly chopped', '5 to 6 kashmiri red chilies or byadagi or bedgi red chilies', '2 teaspoon coriander seeds', '1 teaspoon cumin seeds', '8 to 10 whole black pepper - optional', '1 teaspoon seedless tamarind (imli)', '¼ cup finely chopped onion', '½ teaspoon turmeric powder (ground turmeric)', '¾ cup water or as required for grinding', 'For Vegetable Curry', '2.5 to 3 cups chopped mix vegetables (9 to 10 baby corn, 1 medium carrot, 9 to 10 button mushrooms, 9 to 10 french beans, 1 medium potato or you can add your choice of veggies)', '¼ cup finely chopped onion', '1 to 2 green chilies, slit', '2.5 to 3 cups water or as required', '2 tablespoon coconut oil or vegetable oil', 'salt as required']"
133,https://www.vegrecipesofindia.com/easy-dosa-recipe-rice-flour-dosa/,Easy And Quick Dosa With Rice Flour & Urad Flour,South Indian,10 hrs 30 mins,"['Ingredients', '1.25 to 1.5 cups rice flour', '¾ cup urad dal flour (husked black gram flour)', '2.5 cups water or add as required', 'salt as required', 'oil as required']"
134,https://www.vegrecipesofindia.com/khoya-mawa-recipe-homemade-khoya-mawa/,Khoya Recipe | Mawa Recipe | How To Make Khoya Recipe (Mawa Or Khoa),North Indian,2 hrs,"['Ingredients', '1.25 litres fresh full fat whole milk or 1250 ml milk or 5 cups milk']"
135,https://www.vegrecipesofindia.com/punjabi-chana-recipe-punjabi-chana/,Easy Indian Vegan Chickpea Curry,"North Indian, Punjabi",10 hrs 15 mins,"['Ingredients', 'Main Ingredients', '1 cup white chickpeas (kabuli chana or garbanzo beans)', '2.5 cups water for pressure cooking chickpeas', '1 teaspoon salt', 'For The Ground Masala Paste', '5 kashmiri red chillies - use red chilies which have a low to medium heat quotient', '5 medium sized tomatoes, roughly chopped', '2 inches ginger - chopped', '7 to 8 medium sized garlic cloves - chopped', '2 tablespoons coriander seeds', 'Other Ingredients', '3 tablespoon oil', '2 to 3 green chilies, slit', '½ to 1 cup water or add as required', 'salt as required', '½ teaspoon garam masala powder', '1 to 2 tablespoons chopped cilantro leaves (coriander leaves)', 'For Garnish', '1 inch ginger, julienne', '1 small to medium onion, thinly sliced in rounds', '1 small lemon or lime chopped in wedges']"
136,https://www.vegrecipesofindia.com/paneer-fried-rice-recipe/,Paneer Fried Rice,Indian,55 mins,"['Ingredients', 'For Cooking Rice', '1 cup heaped rice, regular or basmati rice, 220 grams, or 4.5 to 5 cups leftover cooked rice', '1.75 cups water', '½ teaspoon oil', '¼ teaspoon salt', 'Other Ingredients', '2 tablespoon oil', '½ teaspoon shahjeera (caraway seeds) or cumin seeds', '1 medium onion chopped or 1/3 cup chopped onion', '1 teaspoon ginger-garlic paste or 3 to 4 garlic +½ inch ginger - crushed to a paste in mortar-pestle', '1 medium to large tomato - chopped or ½ cup chopped tomatoes', '1 small to medium carrot - grated or shredded or chopped finely, about 1/3 cup shredded carrots', '7 to 9 french beans - thinly sliced or finely chopped, about 1/3 cup thinly sliced french beans', '1 small bell pepper (capsicum) - finely chopped, about 1/3 cup finely chopped capsicum', '250 grams paneer (cottage cheese) - chopped in cubes', '½ teaspoon crushed black pepper or pepper powder', '¼ teaspoon red chili powder or add as per taste', '½ teaspoon garam masala powder', 'salt as required']"
137,https://www.vegrecipesofindia.com/mango-mastani-recipe/,Mango Mastani,Maharashtrian,15 mins,"['Ingredients', '3 large mangoes or 700 to 750 grams alphonso mangoes or kesar mangoes or 3 to 3.5 cups chopped mangoes or 3 to 3.5 cups thick mango puree or pulp', '1.5 cups full cream chilled milk or 375 ml', '2 to 3 tablespoon sugar or add as required', '6 to 7 pistachios sliced or chopped', '6 to 7 cashews sliced or chopped', '6 to 7 almonds - sliced or chopped', '4 to 8 scoops of vanilla ice cream or mango ice cream', '4 to 6 glazed cherries for decoration (optional)', '4 to 6 ice cubes (optional)']"
138,https://www.vegrecipesofindia.com/dosa-recipe-dosa-batter-recipe/,Plain Dosa Recipe And Dosa Batter (Sada Dosa),South Indian,9 hrs 30 mins,"['Ingredients', '½ cup idli rice or parboiled rice or 100 grams idli rice', '½ cup regular rice or 100 grams regular rice', '¼ cup urad dal or 50 grams urad dal (husked whole or split black gram)', '⅛ teaspoon methi seeds or 2 pinches methi seeds (fenugreek seeds or methi dana)', '2 tablespoon poha (flattened rice)', '1.5 cups water for soaking both rice and lentils', '¾ cup water for grinding - do add water as required', '½ teaspoon rock salt (sendha namak) or non iodized salt or sea salt crystals or himalayan pink salt', 'oil as required']"
139,https://www.vegrecipesofindia.com/batata-vada-potato-bonda-aloo-vada/,Batata Vada (Maharashtrian Style) | Aloo Vada,"Indian Street Food, Maharashtrian",45 mins,"['Ingredients', 'For Pressure Cooking Potatoes', '250 grams potatoes or 4 medium potatoes', '2 cups water', 'For Ginger-Garlic-Green Chilli Paste', '1 to 2 green chilies', '1 teaspoon chopped ginger or 1 inch ginger', '1.5 teaspoon chopped garlic or 4 medium garlic cloves', '1 to 2 tablespoons water for grinding', 'For Potato Filling', '2 tablespoon chopped coriander leaves (cilantro leaves)', 'salt as required', '¼ teaspoon lemon juice', '¼ to ½ teaspoon sugar - optional', 'For Tempering Potato Filling', '1 tablespoon oil', '½ teaspoon mustard seeds', '½ teaspoon cumin seeds', '¼ teaspoon turmeric powder', '1 pinch asafoetida (hing)', '6 to 7 curry leaves - chopped', 'For Batata Vada Batter', '1 cup besan (gram flour)', '⅓ cup + 1 tablespoon water or add as required', '¼ teaspoon turmeric powder', '¼ teaspoon red chilli powder', '½ teaspoon salt or add as required', '1 pinch baking soda', 'oil for deep frying, as required', 'For Frying Green Chilies', '2 to 3 green chilies', '1 to 2 pinches salt']"
140,https://www.vegrecipesofindia.com/rajasthani-kadhi-recipe-kadhi-recipes/,Rajasthani Kadhi,"Indian, Rajasthani",10 mins,"['Ingredients', 'For Kadhi Mixture', '1 cup sour full fat curd (khatta dahi or yogurt)', '2 cups water', '3 to 4 tablespoons besan (gram flour)', '½ teaspoon turmeric powder', 'salt as required', 'For Tempering', '2 tablespoons oil or 2 tablespoons ghee', '½ teaspoon mustard seeds', '¼ teaspoon fenugreek seeds (methi dana)', '½ teaspoon cumin seeds', '1 small to medium tej patta (indian bay leaf)', 'a generous pinch of asafoetida (hing)', '½ teaspoon red chili powder', '2 dry red chilies - kept whole or halved and seeds removed']"
141,https://www.vegrecipesofindia.com/french-bean-recipe-indian-recipe-with-french-beans-potatoes/,Aloo Beans Recipe | Aloo Beans Ki Sabzi | Beans Aloo,"Indian, Punjabi",40 mins,"['Ingredients', '250 grams french beans', '3 or 4 potatoes (aloo)', '½ teaspoon turmeric powder (haldi)', '½ teaspoon red chilli powder (lal mirch powder)', '½ teaspoon garam masala powder', '1 teaspoon amchur powder (dry mango powder) or according to taste', '2 to 3 tablespoon oil or ghee', 'salt - as per taste']"
142,https://www.vegrecipesofindia.com/sabudana-kheer-sabudana-recipes/,"Sabudana Kheer Recipe, How To Make Sabudana Kheer For Vrat | Sago Kheer",Indian,35 mins,"['Ingredients', '½ cup sabudana (tapioca pearls) - for a denser kheer, you can add ⅔ to ¾ cup sabudana', '2 cups milk', '2 cups water', '4 to 5 tablespoon sugar or organic unrefined cane sugar or add as required', '4 to 5 green cardamoms , husked and crushed in a mortar-pestle to a semi fine powder', '2 tablespoon chopped cashews', '½ tablespoon raisins', '3 to 4 saffron strands - optional']"
143,https://www.vegrecipesofindia.com/shrikhand-recipe/,Shrikhand,Maharashtrian,5 hrs 15 mins,"['Ingredients', 'For Hung Curd', '4.5 cups fresh full fat curd (yogurt) or about 1.125 kg or 1.125 litres curd - made from 1 litre milk', 'For Shrikhand', '8 to 9 tablespoon sugar or powdered sugar - add as per taste', '½ teaspoon cardamom powder or 4 to 5 green cardamoms - crushed finely in a mortar-pestle', '2 pinch saffron strands', '½ tablespoon warm milk', '7 to 8 crushed or chopped pistachios for garnish. you can use any dry fruit of your choice']"
144,https://www.vegrecipesofindia.com/appam-recipe-no-yeast-appam/,No Yeast Appam,South Indian,12 hrs 30 mins,"['Ingredients', '1 cup regular rice, i added sona masuri rice', '1 or 1.25 cups cooked rice (this was cooked sona masuri rice - any cooked short grained rice works well)', '3 tablespoon husked urad dal', '¼ teaspoon methi seeds (fenugreek seeds)', '1 cup coconut milk or 250 ml coconut milk', '½ tablespoon sugar', '½ teaspoon rock salt', '¼ to 1/3 cup coconut water or water, add as required', '2 pinches of baking soda or ¼ teaspoon eno fruit salt', 'coconut oil or vegetable oil for smearing the pan or for sprinkling on the appams']"
145,https://www.vegrecipesofindia.com/moong-sprouts-salad-recipe/,Sprouts Salad | Healthy Mung Bean Sprouts Salad,Indian,20 mins,"['Ingredients', '2 cups of sprouted moong beans', '1 small or medium sized onion, finely chopped', '1 medium size tomato, finely chopped', '1 green chilli - finely chopped, optional', '¼ teaspoon red chilli powder or ¼ teaspoon cayenne pepper', '½ or 1 teaspoon chaat masala (optional)', '1 teaspoon lemon juice or as required', '1 boiled potato or boiled sweet potato - optional - finely chopped', 'few coriander leaves for garnishing', 'lemon slices for garnishing', 'rock salt or black salt as required']"
146,https://www.vegrecipesofindia.com/bandh-gobi-matar-recipe-patta-gobhi-matar/,Patta Gobhi Matar | Cabbage Green Peas,"North Indian, Punjabi",1 hr,"['Ingredients', '200 grams cabbage (band gobhi or patta gobhi) or 4 cups of shredded cabbage', '¾ to 1 cup of fresh peas (matar)', '1 medium onion or ½ cup of finely chopped onion', '1 medium to large tomato or ½ cup of finely chopped tomatoes', '¼ teaspoon turmeric powder', '½ teaspoon kashmiri red chilli powder', '½ teaspoon coriander powder', '½ teaspoon garam masala powder', '1 teaspoon cumin seeds', '¾ to 1 teaspoon ginger-garlic paste or ½ inch ginger and 2 to 3 cloves of garlic - crushed to a paste in a mortar-pestle', '1.5 to 2 tablespoon oil', 'salt as required', 'few coriander leaves for garnishing']"
147,https://www.vegrecipesofindia.com/methi-pulao-recipe/,Methi Rice | Methi Pulao,Indian,45 mins,"['Ingredients', 'Main Ingredients', '1 cup basmati rice or 200 grams basmati rice', '2 cups methi leaves (fenugreek leaves) or 80 grams methi leaves, finely chopped', '¾ cup chopped mix vegetables', '1 medium to large onion, sliced or ½ cup thinly sliced onions', '½ inch ginger + 3 to 4 garlic + 2 to 3 green chilies - crushed to a paste in mortar-pestle', '¼ teaspoon turmeric powder (ground turmeric)', '½ teaspoon red chili powder', '½ teaspoon coriander powder (ground coriander)', '2 cups water', '2 to 3 tablespoon oil', 'salt as required', 'Whole Spices', '½ teaspoon cumin seeds', '1 black cardamom', '2 green cardamoms', '1 inch cinnamon', '3 to 4 cloves', '1 or 2 single strand of mace - optional']"
148,https://www.vegrecipesofindia.com/garam-masala-recipe-garam-masala-powder/,Garam Masala – 2 Ways (Classic & Punjabi Garam Masala),"Indian, North Indian",15 mins,"['Ingredients', '½ cup cumin seeds or 63 grams cumin seeds', '¼ cup coriander seeds (sabut dhania) or 18 grams coriander seeds', '¼ cup fennel seeds (saunf) or 24 grams fennel seeds', '2 tablespoon caraway seeds (shah jeera) or 9 grams caraway seeds', '2 tablespoon mace (javitri) or 8 grams mace', '10 cinnamon sticks (dalchini) - each of about 2 to 3 inches, 7 grams', '2 tablespoon cloves (lavang) or 12 grams cloves', '20 green cardamoms or 4 grams green cardamoms', '6 black cardamoms or 4 grams black cardamoms', '1 nutmeg (jaiphal)', '10 tej patta (indian bay leaf) or 2 grams tej patta', '2 tablespoon dry ginger powder (saunth) - optional', '2 tablespoon black pepper or 20 grams black pepper', '3 tablespoon rose petals (optional)']"
149,https://www.vegrecipesofindia.com/sabudana-ladoo/,"Sabudana Ladoo Recipe, How To Make Sabudana Ladoo",Indian,45 mins,"['Ingredients', '1 cup sabudana (tapoica pearls)', '¾ cup desiccated unsweetened coconut', '½ or ⅔ cup powdered sugar or as required', '6 to 6.5 tablespoon oil or ghee', '9 to 10 cashews, chopped', '4 to 5 green cardamoms, powdered', '¼ teaspoon grated nutmeg (jaiphal)']"
150,https://www.vegrecipesofindia.com/falooda-recipe-how-to-make-falooda-recipe/,Falooda Recipe | How To Make Basic Faluda With Ice Cream,Indian,45 mins,"['Ingredients', 'For Soaking Sabja Seeds', '½ tablespoon sabja seeds (sweet basil seeds, tukmaria seeds) - chia seeds can be added as a substitute', '1 to 1.25 cups water or add as required', 'For Cooking Falooda Sev', '5 tablespoons falooda sev - roughly ⅓ cup', '1.5 to 2 cups water', 'For Making Basic Faluda (4 Glasses Or 4 Servings)', '6 tablespoons rose syrup or add as required', '6 tablespoons soaked sabja seeds', '12 tablespoons cooked falooda sev - about ¾ cup cooked falooda sev', '4 cups chilled whole milk or chilled almond milk', '4 scoops of vanilla ice cream', '10 to 12 unsalted pistachios - sliced or slivered', '10 to 12 almonds - slivered or chopped', '10 to 12 cashews - chopped', '10 to 12 golden raisins']"
151,https://www.vegrecipesofindia.com/capsicum-pulao-recipe-capsicum-rice/,Capsicum Rice | One Pot Bell Pepper Rice,North Indian,45 mins,"['Ingredients', '1 cup basmati rice or 200 grams basmati rice', '2 tablespoon oil', '1 teaspoon cumin seeds (jeera)', '2 green cardamoms (choti elaichi)', '2 cloves (lavang)', '½ inch cinnamon (dalchini)', '2 small tejpatta or 1 medium to large tejpatta (indian bay leaf)', '2 single strands of mace (javitiri)', '1 medium onion, sliced or ½ cup sliced onions', '75 to 80 grams capsicum or 2 medium capsicum or ¾ cup sliced capsicum (shimla mirch or bell pepper)', '3 tablespoon chopped coriander leaves (dhania patta)', '4 to 5 drops of lemon juice', '1.75 cups water', 'salt as required']"
152,https://www.vegrecipesofindia.com/milk-peda-recipe-doodh-peda-recipe/,"Doodh Peda Recipe, How To Make Peda | Milk Peda Recipe",North Indian,15 mins,"['Ingredients', '200 to 205 grams grated khoya or 1 cup tightly packed grated khoya (mawa or evaporated and dried milk solids)', '½ cup sugar or 125 grams sugar, add as required', '½ teaspoon cardamom powder', '2 to 3 tablespoons milk', '3 to 4 pistachios or almonds , thinly sliced']"
153,https://www.vegrecipesofindia.com/paneer-bhurj-gravy-recipe/,25 Minutes Paneer Bhurji Gravy With Curd,"North Indian, Punjabi",25 mins,"['Ingredients', 'Main Ingredients For Paneer Bhurji Gravy', '200 to 250 grams paneer (cottage cheese) - crumbled', '2 medium onion or 1 large onion, finely chopped or ½ cup finely chopped onion', '2 medium tomatoes or 1 large tomato, finely chopped or ½ cup finely chopped tomatoes', '1 green chili - finely chopped', '1 teaspoon ginger-garlic paste', '1 teaspoon coriander powder (ground coriander)', '1 teaspoon cumin powder (ground cumin)', '½ teaspoon red chili powder', '¼ teaspoon turmeric powder', '¼ teaspoon garam masala powder', '3 tablespoon fresh curd (yogurt)', '½ cup water', '1 tablespoon chopped coriander leaves (cilantro leaves)', '2 tablespoon chopped coriander leaves to be added later', '2 tablespoon butter or oil', '½ inch ginger - julienne for garnish', 'salt as required', 'Whole Garam Masala For Paneer Bhurji Gravy', '1 inch cinnamon', '3 cloves', '2 green cardamoms', '5 to 6 black peppercorns', '2 small tej patta or 1 medium to large tej patta (indian bay leaf)']"
154,https://www.vegrecipesofindia.com/mint-rice-recipe/,Pudina Rice,Indian,45 mins,"['Ingredients', 'For The Mint Paste', '1 cup mint leaves, chopped,', '½ cup coriander leaves, chopped (cilantro leaves)', '1 to 2 green chillies, chopped', '½ inch ginger, chopped or ½ teaspoon chopped ginger', '3-4 garlic, chopped or ½ teaspoon chopped garlic', ""1 tablespoon chopped coconut or 2 tbsp grated coconut or 2 tbsp coconut milk (you can also add 2 tbsp desiccated coconut if you don't have fresh coconut)"", '1 teaspoon coriander seeds', '½ teaspoon cumin seeds', '2 to 3 tablespoon water for grinding or add as required', 'Other Ingredients', '1 cup basmati rice or 200 grams basmati rice', '2 cloves', '2 small cardamom', '1 inch piece of cinnamon', '1 small to medium tej patta (indian bay leaf)', '1 medium onion, thinly sliced', '1 small tomato, sliced (optional)', '1 small to medium potato, peeled and chopped', '¼ cup heaped fresh or frozen peas', '1.5 to 2 cups water', 'salt as required']"
155,https://www.vegrecipesofindia.com/strawberry-jam-recipe-strawberry-recipes/,Strawberry Jam (Without Preservatives),"American, World",30 mins,"['Ingredients', '250 grams strawberry', '1.25 cups organic powdered jaggery or sugar - or add as required depending upon the sweetness of the strawberries', '1 tablespoon lemon juice (optional)']"
156,https://www.vegrecipesofindia.com/kashmiri-pulao/,Kashmiri Pulao,"Indian, Kashmiri",45 mins,"['Ingredients', 'For Kashmiri Pulao', '1 cup basmati rice soaked in water for 30 minutes', '1 inch cinnamon', '1 teaspoon caraway seeds (shahjeera)', '1 tej patta (indian bay leaf)', '3 cloves', '2 to 3 green cardamoms', '2 black cardamoms', '½ teaspoon dry ginger powder (saunth)', '1 teaspoon fennel powder', '2 pinches of saffron', '2 tablespoon oil or ghee (clarified butter)', '4 to 4.25 cups water', 'salt as required', 'For Garnishing Kashmiri Pulao', '1 medium sized onion, sliced thinly', '10 to 12 cashews', '10 to 12 almonds', '10 tp 12 walnuts', '2 tablespoon oil or ghee']"
157,https://www.vegrecipesofindia.com/dhingri-dolma-recipe-awadhi-mushroom-paneer-recipe/,Dhingri Dolma,"Awadhi, North Indian",45 mins,"['Ingredients', '250 grams paneer, crumbled or grated', '200 grams white button mushrooms, sliced or chopped', '1 medium onion, chopped or ⅓ cup chopped onion', '1 large tomato, cut in 1 cm cubes or ¾ cup tomato cubes', '½ inch ginger + 3 to 4 garlic cloves, crushed in mortar-pestle or 1 teaspoon ginger garlic paste', '½ teaspoon caraway seeds (shah jeera)', '¼ teaspoon red chili powder', '½ teaspoon black pepper powder or white pepper powder', '2 tablespoons butter or ghee or oil', '2 tablespoons chopped coriander leaves', '¼ teaspoon garam masala powder', '½ inch ginger, julienne', 'salt as required']"
158,https://www.vegrecipesofindia.com/paneer-biryani-in-pressure-cooker-recipe/,Pressure Cooker Paneer Biryani,North Indian,1 hr 5 mins,"['Ingredients', 'For Soaking And Marinating Rice', '1 cup heaped basmati rice or 210 grams basmati rice', '½ tablespoon ghee (clarified butter)', '½ teaspoon salt', 'For Frying Onions', '3 tablespoons ghee', '1 large onion or 120 grams onion or ¾ to 1 cup thinly sliced onions', '1 small to medium tej patta (indian bay leaf)', '1.5 inches cinnamon', '4 cloves', '3 to 4 green cardamom', '1 to 2 strands of mace', '½ teaspoon caraway seeds (shah jeera)', 'For Marinating Paneer', '200 grams paneer (cottage cheese)', '½ cup curd (yogurt) or 150 grams curd', '2 teaspoons ginger-garlic paste', '2 green chillies - chopped or sliced', '2 tablespoons chopped coriander leaves (cilantro leaves)', '1 tablespoon chopped mint leaves', '¼ teaspoon turmeric powder', '½ teaspoon kashmiri red chilli powder', '½ teaspoon garam masala powder or biryani masala powder', '1 teaspoon coriander powder (ground coriander)', 'Other Ingredients', '1 teaspoon kewra water or rose water', 'a pinch of saffron + 1 tablespoon hot water', '1 tablespoon chopped coriander leaves (cilantro leaves)', '½ of the fried onions (birista) for layering - you can reserve a few for garnish', '1 cup water added - for more softer texture add 1.25 cups water', 'For Garnish', 'some grated paneer (cottage cheese)', 'some fried onions', 'a few coriander leaves (cilantro leaves)']"
159,https://www.vegrecipesofindia.com/idli-fry-recipe-idli-recipes/,"Idli Fry Recipe, How To Make Idli Fry | Mumbai Style Idli Fry",South Indian,11 mins,"['Ingredients', '4 to 5 idli pieces or as required', 'chaat masala or pav bhaji masala or red chilli powder or idli podi as required', 'salt as required', 'oil to deep fry or shallow fry the idlis']"
160,https://www.vegrecipesofindia.com/biryani-rice/,Biryani Rice,North Indian,40 mins,"['Ingredients', 'For Making Biryani Rice', '1 cup basmati rice or 200 grams basmati rice', '1.5 to 1.75 cups water', '2 tablespoon oil or ghee (clarified butter)', '1 medium tej patta (indian bay leaf)', '3 to 4 cloves', '4 to 5 whole black pepper', '1 small star anise (chakriphool)', '1 inch cinnamon', '3 to 4 green cardamoms', '2 to 3 single strands of mace', '½ teaspoon shahjeera (caraway seeds)', '1 teaspoon ginger garlic paste or 3 to 4 garlic cloves + ½ inch ginger - crushed to a paste in mortar-pestle', '1 tablespoon chopped coriander leaves (cilantro leaves)', '1 tablespoon mint leaves', '18 to 20 saffron strands', '5 to 6 drops of lemon juice', 'salt as required', 'For Garnish', '1 medium onion, thinly sliced or ⅓ cup thinly sliced onions', '10 to 12 cashews', '½ to 1 tablespoon oil', 'a few mint leaves or coriander leaves for garnish']"
161,https://www.vegrecipesofindia.com/khus-syrup-recipe-khus-sherbet/,Khus Syrup Recipe | Khus Sharbat Recipe | How To Make Khus Syrup,Indian,37 mins,"['Ingredients', '60 to 70 grams khus grass or vetiver (ramacham in malayalam)', '5 cups water or 1 litre water', '4 cups organic unrefined cane sugar or 600 grams sugar']"
